route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-358,000652,OCESN835816F241385:2021-02-24T15:20:15Z,835816,0,8608,
OCESN-358,000462,OCESN835817F241387:2021-02-24T15:20:15Z,835817,1,8609,
OCESN-358,001201,OCESN835818F144473:2021-02-19T13:09:32Z,835818,0,8610,
OCESN-358,001202,OCESN835818F233185:2021-03-02T18:51:04Z,835818,0,8611,
OCESN-358,001203,OCESN835818F241388:2021-02-24T15:20:15Z,835818,0,8612,
OCESN-358,001145,OCESN835819F235742:2021-03-02T18:51:04Z,835819,1,8613,
OCESN-358,000088,OCESN835820F221435:2021-02-24T15:20:15Z,835820,0,8614,
OCESN-358,000093,OCESN835821F241391:2021-03-09T18:51:45Z,835821,1,8615,
OCESN-358,001085,OCESN835822F241392:2021-03-09T18:51:45Z,835822,0,8616,
OCESN-358,000431,OCESN835823F241393:2021-03-09T18:51:45Z,835823,1,8617,
OCESN-358,001084,OCESN835824F241396:2021-03-09T18:51:45Z,835824,0,8618,
OCESN-358,000093,OCESN835825F241397:2021-03-09T18:51:45Z,835825,1,8619,
OCESN-358,000472,OCESN835826F240767:2021-02-24T15:20:15Z,835826,0,8620,
OCESN-358,000431,OCESN835827F241399:2021-03-09T18:51:45Z,835827,1,8621,
OCESN-358,000431,OCESN835828F233992:2021-03-09T18:51:45Z,835828,0,8622,
OCESN-358,000461,OCESN835829F242738:2021-03-09T18:51:45Z,835829,1,8623,
OCESN-358,000093,OCESN835830F235797:2021-03-09T18:51:45Z,835830,0,8624,
OCESN-358,000472,OCESN835831F233569:2021-02-24T15:20:15Z,835831,1,8625,
OCESN-358,001084,OCESN835831F242218:2021-03-09T18:51:45Z,835831,1,8626,
OCESN-358,000542,OCESN835832F150029:2021-03-02T18:51:04Z,835832,0,8627,
OCESN-358,000431,OCESN835833F241401:2021-03-09T18:51:45Z,835833,1,8628,
OCESN-356,000093,OCESN836201F241407:2021-03-09T18:51:45Z,836201,1,8629,
OCESN-356,000093,OCESN836202F241409:2021-03-09T18:51:45Z,836202,0,8630,
OCESN-356,000093,OCESN836203F239944:2021-03-09T18:51:45Z,836203,1,8631,
OCESN-356,000461,OCESN836204F241410:2021-03-09T18:51:45Z,836204,0,8632,
OCESN-356,000093,OCESN836205F232493:2021-03-09T18:51:45Z,836205,1,8633,
OCESN-356,000093,OCESN836206F246042:2021-03-09T18:51:45Z,836206,0,8634,
OCESN-356,000461,OCESN836207F231349:2021-03-09T18:51:45Z,836207,1,8635,
OCESN-356,000093,OCESN836208F239816:2021-03-09T18:51:45Z,836208,0,8636,
OCESN-356,000652,OCESN836209F237178:2021-02-24T15:20:15Z,836209,1,8637,
OCESN-356,000461,OCESN836210F241411:2021-03-09T18:51:45Z,836210,0,8638,
OCESN-356,000661,OCESN836211F239087:2021-02-24T15:20:15Z,836211,1,8639,
OCESN-356,000652,OCESN836212F236656:2021-02-24T15:20:15Z,836212,0,8640,
OCESN-356,000652,OCESN836213F243501:2021-02-24T15:20:15Z,836213,1,8641,
OCESN-356,000661,OCESN836214F241412:2021-02-24T15:20:15Z,836214,0,8642,
OCESN-356,001204,OCESN836215F233244:2021-03-02T18:51:04Z,836215,1,8643,
OCESN-356,000652,OCESN836216F243152:2021-02-24T15:20:15Z,836216,0,8644,
OCESN-356,001204,OCESN836218F241414:2021-03-02T18:51:04Z,836218,0,8645,
OCESN-356,000652,OCESN836219F238039:2021-02-24T15:20:15Z,836219,1,8646,
OCESN-356,000652,OCESN836220F241415:2021-02-24T15:20:15Z,836220,0,8647,
OCESN-356,001205,OCESN836221F241417:2021-03-02T18:51:04Z,836221,1,8648,
OCESN-356,001204,OCESN836222F241421:2021-03-02T18:51:04Z,836222,0,8649,
OCESN-356,000652,OCESN836223F241423:2021-02-24T15:20:15Z,836223,1,8650,
OCESN-356,001205,OCESN836224F233673:2021-03-02T18:51:04Z,836224,0,8651,
OCESN-356,000093,OCESN836225F235907:2021-03-09T18:51:45Z,836225,1,8652,
OCESN-356,001103,OCESN836226F236049:2021-02-24T15:20:15Z,836226,0,8653,
OCESN-356,000093,OCESN836227F237322:2021-03-09T18:51:45Z,836227,1,8654,
OCESN-356,000093,OCESN836228F233805:2021-03-09T18:51:45Z,836228,0,8655,
OCESN-356,000093,OCESN836229F241570:2021-03-09T18:51:45Z,836229,1,8656,
OCESN-356,000431,OCESN836230F233691:2021-03-09T18:51:45Z,836230,0,8657,
OCESN-356,000093,OCESN836231F245097:2021-03-09T18:51:45Z,836231,1,8658,
OCESN-356,000093,OCESN836232F236986:2021-03-09T18:51:45Z,836232,0,8659,
OCESN-356,000093,OCESN836233F245698:2021-03-09T18:51:45Z,836233,1,8660,
OCESN-356,000093,OCESN836234F237091:2021-03-09T18:51:45Z,836234,0,8661,
OCESN-356,000093,OCESN836235F238571:2021-03-09T18:51:45Z,836235,1,8662,
OCESN-356,000093,OCESN836236F241424:2021-03-09T18:51:45Z,836236,0,8663,
OCESN-356,000093,OCESN836237F234488:2021-03-09T18:51:45Z,836237,1,8664,
OCESN-356,000093,OCESN836238F245266:2021-03-09T18:51:45Z,836238,0,8665,
OCESN-356,001206,OCESN836239F241425:2021-03-09T18:51:45Z,836239,1,8666,
OCESN-356,000093,OCESN836240F239690:2021-03-09T18:51:45Z,836240,0,8667,
OCESN-356,000462,OCESN836250F241427:2021-02-24T15:20:15Z,836250,0,8668,
OCESN-356,000462,OCESN836251F244299:2021-02-24T15:20:15Z,836251,1,8669,
OCESN-356,000542,OCESN836252F149869:2021-03-02T18:51:04Z,836252,0,8670,
OCESN-356,000472,OCESN836255F241428:2021-02-24T15:20:15Z,836255,1,8671,
OCESN-356,000143,OCESN836257F150031:2021-03-02T18:51:04Z,836257,1,8672,
OCESN-356,000541,OCESN836259F241429:2021-03-02T18:51:04Z,836259,1,8673,
OCESN-356,000143,OCESN836261F150033:2021-03-02T18:51:04Z,836261,1,8674,
OCESN-357,000093,OCESN836350F241431:2021-03-09T18:51:45Z,836350,1,8675,
OCESN-357,000093,OCESN836351F241432:2021-03-09T18:51:45Z,836351,0,8676,
OCESN-357,000876,OCESN836352F144559:2021-02-24T15:20:15Z,836352,1,8677,
OCESN-357,001207,OCESN836352F241433:2021-03-09T18:51:45Z,836352,1,8678,
OCESN-357,000093,OCESN836353F233910:2021-03-09T18:51:45Z,836353,0,8679,
OCESN-357,000377,OCESN836354F144562:2021-01-22T18:52:19Z,836354,1,8680,
OCESN-357,001208,OCESN836354F238902:2021-03-09T18:51:45Z,836354,1,8681,
OCESN-357,001209,OCESN836356F112306:2021-01-22T18:52:19Z,836356,1,8682,
OCESN-357,000509,OCESN836356F144564:2021-02-24T15:20:15Z,836356,1,8683,
OCESN-357,001210,OCESN836356F234884:2021-03-09T18:51:45Z,836356,1,8684,
OCESN-357,000093,OCESN836358F241434:2021-03-09T18:51:45Z,836358,1,8685,
OCESN-357,000876,OCESN836359F144573:2021-02-24T15:20:15Z,836359,0,8686,
OCESN-357,001207,OCESN836359F239776:2021-03-09T18:51:45Z,836359,0,8687,
OCESN-357,000377,OCESN836361F144575:2021-01-22T18:52:19Z,836361,0,8688,
OCESN-357,001208,OCESN836361F241435:2021-03-09T18:51:45Z,836361,0,8689,
OCESN-357,000509,OCESN836363F138353:2021-02-24T15:20:15Z,836363,0,8690,
OCESN-357,000473,OCESN836363F240148:2021-03-09T18:51:45Z,836363,0,8691,
OCESN-357,000462,OCESN836370F241436:2021-02-24T15:20:15Z,836370,1,8692,
OCESN-357,000462,OCESN836372F245279:2021-02-24T15:20:15Z,836372,1,8693,
OCESN-357,000462,OCESN836373F241438:2021-02-24T15:20:15Z,836373,0,8694,
OCESN-357,001211,OCESN836374F116745:2021-02-18T19:09:53Z,836374,1,8695,
OCESN-357,000421,OCESN836374F241440:2021-02-24T15:20:15Z,836374,1,8696,
OCESN-357,000462,OCESN836375F241442:2021-02-24T15:20:15Z,836375,0,8697,
OCESN-357,000472,OCESN836377F241444:2021-02-24T15:20:15Z,836377,0,8698,
OCESN-357,000462,OCESN836380F240195:2021-03-02T18:51:04Z,836380,1,8699,
OCESN-357,001212,OCESN836380F241446:2021-03-09T18:51:45Z,836380,1,8700,
OCESN-357,000431,OCESN836382F241447:2021-03-09T18:51:45Z,836382,1,8701,
OCESN-357,001213,OCESN836385F241449:2021-03-09T18:51:45Z,836385,0,8702,
OCESN-357,000431,OCESN836389F239295:2021-03-09T18:51:45Z,836389,0,8703,
OCESN-1021888,000676,OCESN836402F224068:2021-03-09T18:51:45Z,836402,0,8704,
OCESN-1021888,000004,OCESN836404F268096:2021-03-09T18:51:45Z,836404,1,8705,
OCESN-1021888,000006,OCESN836404F273582:2021-03-09T18:51:45Z,836404,1,8706,
OCESN-1021888,000005,OCESN836404F276816:2021-03-09T18:51:45Z,836404,1,8707,
OCESN-1021888,000657,OCESN836406F195918:2021-03-09T18:51:45Z,836406,1,8708,
OCESN-323,000093,OCESN837501F241457:2021-03-09T18:51:45Z,837501,1,8709,
OCESN-323,000093,OCESN837502F243612:2021-03-09T18:51:45Z,837502,0,8710,
OCESN-323,000093,OCESN837503F241460:2021-03-09T18:51:45Z,837503,1,8711,
OCESN-323,000093,OCESN837504F236814:2021-03-09T18:51:45Z,837504,0,8712,
OCESN-323,000093,OCESN837505F244594:2021-03-09T18:51:45Z,837505,1,8713,
OCESN-323,000093,OCESN837508F241464:2021-03-09T18:51:45Z,837508,0,8714,
OCESN-323,000093,OCESN837511F241465:2021-03-09T18:51:45Z,837511,1,8715,
OCESN-323,000093,OCESN837512F241466:2021-03-09T18:51:45Z,837512,0,8716,
OCESN-323,000211,OCESN837515F241467:2021-03-09T18:51:45Z,837515,1,8717,
OCESN-323,000207,OCESN837515F241469:2021-03-08T18:51:30Z,837515,1,8718,
OCESN-323,000472,OCESN837516F241470:2021-02-24T15:20:15Z,837516,0,8719,
OCESN-323,000093,OCESN837518F240493:2021-03-09T18:51:45Z,837518,0,8720,
OCESN-323,000093,OCESN837519F241471:2021-03-09T18:51:45Z,837519,1,8721,
OCESN-323,000461,OCESN837521F241472:2021-03-09T18:51:45Z,837521,1,8722,
OCESN-323,000093,OCESN837522F241473:2021-03-09T18:51:45Z,837522,0,8723,
OCESN-323,000093,OCESN837523F241474:2021-03-09T18:51:45Z,837523,1,8724,
OCESN-323,000579,OCESN837524F238291:2021-03-09T18:51:45Z,837524,0,8725,
OCESN-323,000651,OCESN837524F239614:2021-02-24T15:20:15Z,837524,0,8726,
OCESN-323,000093,OCESN837525F245529:2021-03-09T18:51:45Z,837525,1,8727,
OCESN-323,000093,OCESN837526F234824:2021-03-09T18:51:45Z,837526,0,8728,
OCESN-323,000526,OCESN837528F180177:2021-02-25T18:50:56Z,837528,0,8729,
OCESN-323,000461,OCESN837529F239204:2021-03-09T18:51:45Z,837529,1,8730,
OCESN-323,000093,OCESN837530F241476:2021-03-09T18:51:45Z,837530,0,8731,
OCESN-323,000093,OCESN837531F179884:2021-02-24T15:20:15Z,837531,1,8732,
OCESN-323,000207,OCESN837532F241477:2021-03-08T18:51:30Z,837532,0,8733,
OCESN-323,001214,OCESN837532F241478:2021-03-09T18:51:45Z,837532,0,8734,
OCESN-323,000093,OCESN837533F241479:2021-03-09T18:51:45Z,837533,1,8735,
OCESN-323,000093,OCESN837534F241481:2021-03-09T18:51:45Z,837534,0,8736,
OCESN-323,000526,OCESN837535F136763:2021-02-25T18:50:56Z,837535,1,8737,
OCESN-323,000093,OCESN837536F245499:2021-03-09T18:51:45Z,837536,0,8738,
OCESN-323,000093,OCESN837537F241483:2021-03-09T18:51:45Z,837537,1,8739,
OCESN-323,000093,OCESN837539F241485:2021-03-09T18:51:45Z,837539,1,8740,
OCESN-323,000526,OCESN837540F129058:2021-02-25T18:50:56Z,837540,0,8741,
OCESN-323,000093,OCESN837541F241488:2021-03-09T18:51:45Z,837541,1,8742,
OCESN-323,000093,OCESN837542F241489:2021-03-09T18:51:45Z,837542,0,8743,
OCESN-323,000093,OCESN837543F241490:2021-03-09T18:51:45Z,837543,1,8744,
OCESN-323,000093,OCESN837545F241491:2021-03-09T18:51:45Z,837545,1,8745,
OCESN-323,000093,OCESN837546F233547:2021-03-09T18:51:45Z,837546,0,8746,
OCESN-323,000526,OCESN837547F180502:2021-02-25T18:50:56Z,837547,1,8747,
OCESN-323,000093,OCESN837548F241495:2021-03-09T18:51:45Z,837548,0,8748,
OCESN-323,000093,OCESN837549F241496:2021-03-09T18:51:45Z,837549,1,8749,
OCESN-323,000644,OCESN837550F234901:2021-03-09T18:51:45Z,837550,0,8750,
OCESN-323,000093,OCESN837552F234301:2021-03-09T18:51:45Z,837552,0,8751,
OCESN-323,000093,OCESN837553F241498:2021-03-09T18:51:45Z,837553,1,8752,
OCESN-323,000093,OCESN837554F240918:2021-03-09T18:51:45Z,837554,0,8753,
OCESN-323,000093,OCESN837555F241499:2021-03-09T18:51:45Z,837555,1,8754,
OCESN-323,000093,OCESN837556F241501:2021-03-09T18:51:45Z,837556,0,8755,
OCESN-323,000093,OCESN837558F231581:2021-03-09T18:51:45Z,837558,0,8756,
OCESN-323,000093,OCESN837560F241502:2021-03-09T18:51:45Z,837560,0,8757,
OCESN-323,000093,OCESN837562F241503:2021-03-09T18:51:45Z,837562,0,8758,
OCESN-323,000093,OCESN837563F241504:2021-03-09T18:51:45Z,837563,1,8759,
OCESN-323,000093,OCESN837564F243615:2021-03-09T18:51:45Z,837564,0,8760,
OCESN-323,000093,OCESN837565F231290:2021-03-09T18:51:45Z,837565,1,8761,
OCESN-323,000093,OCESN837566F241506:2021-03-09T18:51:45Z,837566,0,8762,
OCESN-323,000093,OCESN837567F241094:2021-03-09T18:51:45Z,837567,1,8763,
OCESN-323,000526,OCESN837568F180508:2021-02-25T18:50:56Z,837568,0,8764,
OCESN-323,000093,OCESN837570F241508:2021-03-09T18:51:45Z,837570,0,8765,
OCESN-323,000093,OCESN837571F241509:2021-03-09T18:51:45Z,837571,1,8766,
OCESN-323,000093,OCESN837573F241510:2021-03-09T18:51:45Z,837573,1,8767,
OCESN-323,000093,OCESN837574F242882:2021-03-09T18:51:45Z,837574,0,8768,
OCESN-323,000526,OCESN837575F144703:2021-02-25T18:50:56Z,837575,1,8769,
OCESN-323,000093,OCESN837576F233439:2021-03-09T18:51:45Z,837576,0,8770,
OCESN-323,000093,OCESN837577F244266:2021-03-09T18:51:45Z,837577,1,8771,
OCESN-323,000093,OCESN837578F241514:2021-03-09T18:51:45Z,837578,0,8772,
OCESN-323,000093,OCESN837579F238187:2021-03-09T18:51:45Z,837579,1,8773,
OCESN-323,000526,OCESN837580F180511:2021-02-25T18:50:56Z,837580,0,8774,
OCESN-323,000093,OCESN837582F246017:2021-03-09T18:51:45Z,837582,0,8775,
OCESN-323,000093,OCESN837583F234705:2021-03-09T18:51:45Z,837583,1,8776,
OCESN-323,001085,OCESN837584F233791:2021-03-09T18:51:45Z,837584,0,8777,
OCESN-323,001215,OCESN837585F150493:2021-02-19T13:09:32Z,837585,1,8778,
OCESN-323,001216,OCESN837585F241515:2021-03-09T18:51:45Z,837585,1,8779,
OCESN-323,001217,OCESN837586F150494:2021-02-19T13:09:32Z,837586,0,8780,
OCESN-323,001218,OCESN837586F165464:2021-02-24T15:20:15Z,837586,0,8781,
OCESN-323,000093,OCESN837587F241516:2021-03-09T18:51:45Z,837587,1,8782,
OCESN-323,000093,OCESN837591F241517:2021-03-09T18:51:45Z,837591,1,8783,
OCESN-323,000462,OCESN837593F233254:2021-02-24T15:20:15Z,837593,1,8784,
OCESN-323,001219,OCESN837595F144734:2021-02-24T15:20:15Z,837595,1,8785,
OCESN-323,001220,OCESN837595F165466:2021-02-24T15:20:15Z,837595,1,8786,
OCESN-323,000462,OCESN837598F238912:2021-02-24T15:20:15Z,837598,0,8787,
OCESN-323,000462,OCESN837601F243918:2021-02-24T15:20:15Z,837601,1,8788,
OCESN-323,000462,OCESN837603F237589:2021-02-24T15:20:15Z,837603,1,8789,
OCESN-323,000462,OCESN837604F241518:2021-02-24T15:20:15Z,837604,0,8790,
OCESN-323,000472,OCESN837605F241520:2021-02-24T15:20:15Z,837605,1,8791,
OCESN-323,000472,OCESN837606F245424:2021-02-24T15:20:15Z,837606,0,8792,
OCESN-323,000472,OCESN837607F246014:2021-02-24T15:20:15Z,837607,1,8793,
OCESN-323,000462,OCESN837608F236374:2021-02-24T15:20:15Z,837608,0,8794,
OCESN-323,000541,OCESN837609F241522:2021-02-25T18:50:56Z,837609,1,8795,
OCESN-323,000472,OCESN837610F241523:2021-02-24T15:20:15Z,837610,0,8796,
OCESN-323,000462,OCESN837611F241524:2021-02-24T15:20:15Z,837611,1,8797,
OCESN-323,000541,OCESN837613F240931:2021-02-25T18:50:56Z,837613,1,8798,
OCESN-323,000542,OCESN837615F142524:2021-02-25T18:50:56Z,837615,1,8799,
OCESN-323,000272,OCESN837617F241526:2021-03-04T18:51:09Z,837617,1,8800,
OCESN-323,000648,OCESN837617F267132:2021-03-04T18:51:09Z,837617,1,8801,
OCESN-323,000462,OCESN837618F235139:2021-02-24T15:20:15Z,837618,0,8802,
OCESN-323,000462,OCESN837619F238965:2021-02-24T15:20:15Z,837619,1,8803,
OCESN-323,000472,OCESN837620F240903:2021-02-24T15:20:15Z,837620,0,8804,
OCESN-323,000542,OCESN837621F144757:2021-02-25T18:50:56Z,837621,1,8805,
OCESN-323,000462,OCESN837622F241528:2021-02-24T15:20:15Z,837622,0,8806,
OCESN-323,000462,OCESN837623F240132:2021-02-24T15:20:15Z,837623,1,8807,
OCESN-323,001221,OCESN837625F241530:2021-03-04T18:51:09Z,837625,1,8808,
OCESN-323,001222,OCESN837625F266904:2021-03-04T18:51:09Z,837625,1,8809,
OCESN-323,000462,OCESN837626F241532:2021-02-24T15:20:15Z,837626,0,8810,
OCESN-323,000462,OCESN837628F244932:2021-02-24T15:20:15Z,837628,0,8811,
OCESN-323,000472,OCESN837636F235723:2021-02-24T15:20:15Z,837636,0,8812,
OCESN-323,000462,OCESN837640F241533:2021-02-24T15:20:15Z,837640,0,8813,
OCESN-323,000472,OCESN837660F241535:2021-02-24T15:20:15Z,837660,0,8814,
OCESN-323,001223,OCESN837680F179790:2021-03-09T18:51:45Z,837680,1,8815,
OCESN-323,001224,OCESN837680F241536:2021-02-24T15:20:15Z,837680,1,8816,
OCESN-323,001225,OCESN837682F180517:2021-03-09T18:51:45Z,837682,1,8817,
OCESN-323,001226,OCESN837682F244765:2021-02-24T15:20:15Z,837682,1,8818,
OCESN-323,000093,OCESN837683F236160:2021-03-09T18:51:45Z,837683,0,8819,
OCESN-323,000093,OCESN837684F241540:2021-03-09T18:51:45Z,837684,1,8820,
OCESN-323,000093,OCESN837686F241161:2021-03-09T18:51:45Z,837686,1,8821,
OCESN-323,000472,OCESN837688F241454:2021-02-24T15:20:15Z,837688,1,8822,
OCESN-323,000093,OCESN837693F270685:2021-03-09T18:51:45Z,837693,,8823,
OCESN-323,000093,OCESN837695F270686:2021-03-09T18:51:45Z,837695,,8824,
OCESN-323,001227,OCESN837699F180306:2021-03-06T18:51:50Z,837699,,8825,
OCESN-323,001228,OCESN837699F241544:2021-03-06T18:51:50Z,837699,,8826,
OCESN-701660,000508,OCESN838202F275766:2021-03-09T18:51:45Z,838202,,8827,
OCESN-701660,000508,OCESN838203F266212:2021-03-09T18:51:45Z,838203,1,8828,
OCESN-701660,000508,OCESN838205F266213:2021-03-09T18:51:45Z,838205,1,8829,
OCESN-701660,000508,OCESN838207F275767:2021-03-09T18:51:45Z,838207,1,8830,
OCESN-701660,000508,OCESN838209F271159:2021-03-09T18:51:45Z,838209,1,8831,
OCESN-701660,000154,OCESN838211F273592:2021-03-09T18:51:45Z,838211,1,8832,
OCESN-701660,000508,OCESN838230F273266:2021-03-09T18:51:45Z,838230,0,8833,
OCESN-701660,000508,OCESN838231F266072:2021-03-09T18:51:45Z,838231,1,8834,
OCESN-701660,000508,OCESN838233F275768:2021-03-09T18:51:45Z,838233,1,8835,
OCESN-701660,000742,OCESN838234F275490:2021-03-09T18:51:45Z,838234,0,8836,
OCESN-701660,000742,OCESN838235F269866:2021-03-09T18:51:45Z,838235,1,8837,
OCESN-701660,000154,OCESN838236F276404:2021-03-09T18:51:45Z,838236,0,8838,
OCESN-701660,000508,OCESN838238F275769:2021-03-09T18:51:45Z,838238,0,8839,
OCESN-701660,000154,OCESN838239F271663:2021-03-07T18:51:13Z,838239,1,8840,
OCESN-701660,000508,OCESN838240F272356:2021-03-09T18:51:45Z,838240,0,8841,
OCESN-701660,000508,OCESN838241F269867:2021-03-09T18:51:45Z,838241,1,8842,
OCESN-701660,000154,OCESN838242F275532:2021-03-09T18:51:45Z,838242,0,8843,
OCESN-701660,000154,OCESN838243F275770:2021-03-09T18:51:45Z,838243,1,8844,
OCESN-701659,000508,OCESN838301F276776:2021-03-09T18:51:45Z,838301,1,8845,
OCESN-701659,000742,OCESN838303F275719:2021-03-09T18:51:45Z,838303,1,8846,
OCESN-701659,000742,OCESN838304F274971:2021-03-09T18:51:45Z,838304,0,8847,
OCESN-701659,000154,OCESN838306F273239:2021-03-09T18:51:45Z,838306,0,8848,
OCESN-701659,000848,OCESN838307F262479:2021-03-09T18:51:45Z,838307,1,8849,
OCESN-701659,000986,OCESN838307F273595:2021-03-08T18:51:30Z,838307,1,8850,
OCESN-701659,000742,OCESN838307F273596:2021-03-08T18:51:30Z,838307,1,8851,
OCESN-701659,000154,OCESN838309F269870:2021-03-07T18:51:13Z,838309,1,8852,
OCESN-701659,000509,OCESN838311F271020:2021-03-08T18:51:30Z,838311,,8853,
OCESN-701659,000415,OCESN838311F274311:2021-03-08T18:51:30Z,838311,,8854,
OCESN-701659,000508,OCESN838340F274444:2021-03-09T18:51:45Z,838340,0,8855,
OCESN-701659,000508,OCESN838341F272559:2021-03-09T18:51:45Z,838341,1,8856,
OCESN-701659,000508,OCESN838342F272993:2021-03-09T18:51:45Z,838342,0,8857,
OCESN-701659,000508,OCESN838344F269395:2021-03-09T18:51:45Z,838344,0,8858,
OCESN-701659,000154,OCESN838345F273551:2021-03-09T18:51:45Z,838345,1,8859,
OCESN-701659,000508,OCESN838347F275088:2021-03-09T18:51:45Z,838347,1,8860,
OCESN-701659,000508,OCESN838349F276777:2021-03-09T18:51:45Z,838349,1,8861,
OCESN-701659,000742,OCESN838351F269871:2021-03-07T18:51:13Z,838351,1,8862,
OCESN-701659,000508,OCESN838351F276778:2021-03-09T18:51:45Z,838351,1,8863,
OCESN-701659,001229,OCESN838352F157623:2021-03-09T18:51:45Z,838352,,8864,
OCESN-701659,001230,OCESN838352F276618:2021-03-09T18:51:45Z,838352,,8865,
OCESN-701659,000508,OCESN838355F269586:2021-03-09T18:51:45Z,838355,1,8866,
OCESN-701659,000154,OCESN838357F270050:2021-03-09T18:51:45Z,838357,,8867,
OCESN-701659,000742,OCESN838359F270941:2021-03-09T18:51:45Z,838359,,8868,
OCESN-701659,000154,OCESN838361F271733:2021-03-07T18:51:13Z,838361,,8869,
OCESN-701659,000508,OCESN838431F274648:2021-03-09T18:51:45Z,838431,1,8870,
OCESN-701652,000508,OCESN838501F273522:2021-03-09T18:51:45Z,838501,1,8871,
OCESN-701650,000508,OCESN838801F268988:2021-03-09T18:51:45Z,838801,1,8872,
OCESN-701650,000508,OCESN838803F268936:2021-03-05T18:50:34Z,838803,1,8873,
OCESN-701650,000508,OCESN838804F275771:2021-03-09T18:51:45Z,838804,0,8874,
OCESN-701650,000508,OCESN838806F275643:2021-03-09T18:51:45Z,838806,0,8875,
OCESN-701650,000508,OCESN838808F276536:2021-03-09T18:51:45Z,838808,0,8876,
OCESN-701650,001231,OCESN838809F263152:2021-03-08T18:51:30Z,838809,1,8877,
OCESN-701650,000742,OCESN838810F257255:2021-03-02T18:51:04Z,838810,0,8878,
OCESN-701650,000508,OCESN838812F276011:2021-03-09T18:51:45Z,838812,0,8879,
OCESN-701650,000508,OCESN838813F268843:2021-03-08T18:51:30Z,838813,1,8880,
OCESN-701650,000508,OCESN838816F273057:2021-03-09T18:51:45Z,838816,0,8881,
OCESN-701650,001232,OCESN838817F268938:2021-03-09T18:51:45Z,838817,1,8882,
OCESN-701650,000462,OCESN838819F268917:2021-03-05T18:50:34Z,838819,1,8883,
OCESN-701650,000093,OCESN838819F268996:2021-03-07T18:51:13Z,838819,1,8884,
OCESN-701650,000508,OCESN838822F273601:2021-03-08T18:51:30Z,838822,0,8885,
OCESN-701650,001232,OCESN838823F268881:2021-03-09T18:51:45Z,838823,1,8886,
OCESN-701650,000742,OCESN838824F275772:2021-03-09T18:51:45Z,838824,0,8887,
OCESN-701650,001233,OCESN838825F268879:2021-03-09T18:51:45Z,838825,1,8888,
OCESN-701650,000775,OCESN838825F268940:2021-03-09T18:51:45Z,838825,1,8889,
OCESN-701650,000472,OCESN838829F268892:2021-03-09T18:51:45Z,838829,1,8890,
OCESN-701650,000508,OCESN838831F268941:2021-03-06T18:51:50Z,838831,1,8891,
OCESN-701650,000508,OCESN838832F273602:2021-03-08T18:51:30Z,838832,0,8892,
OCESN-701650,000513,OCESN838833F268867:2021-03-08T18:51:30Z,838833,1,8893,
OCESN-701650,000154,OCESN838834F257261:2021-03-01T18:51:13Z,838834,0,8894,
OCESN-701650,000093,OCESN838835F268914:2021-03-08T18:51:30Z,838835,1,8895,
OCESN-701650,000508,OCESN838836F273604:2021-03-08T18:51:30Z,838836,0,8896,
OCESN-701650,000401,OCESN838837F268943:2021-03-09T18:51:45Z,838837,1,8897,
OCESN-701650,000742,OCESN838838F275932:2021-03-09T18:51:45Z,838838,0,8898,
OCESN-701650,000506,OCESN838839F268946:2021-03-09T18:51:45Z,838839,1,8899,
OCESN-701650,000508,OCESN838842F264400:2021-03-03T18:51:00Z,838842,0,8900,
OCESN-701650,000154,OCESN838842F275871:2021-03-09T18:51:45Z,838842,0,8901,
OCESN-701650,000508,OCESN838843F268838:2021-03-09T18:51:45Z,838843,1,8902,
OCESN-701650,000508,OCESN838845F256351:2021-03-08T18:51:30Z,838845,1,8903,
OCESN-701650,000508,OCESN838846F276126:2021-03-09T18:51:45Z,838846,0,8904,
OCESN-701650,001087,OCESN838847F256179:2021-03-09T18:51:45Z,838847,1,8905,
OCESN-701650,000508,OCESN838848F272488:2021-03-09T18:51:45Z,838848,0,8906,
OCESN-701650,000289,OCESN838852F275777:2021-03-09T18:51:45Z,838852,0,8907,
OCESN-701648,000009,OCESN839101F192135:2021-03-09T18:51:45Z,839101,1,8908,
OCESN-701648,000009,OCESN839102F193162:2021-03-09T18:51:45Z,839102,0,8909,
OCESN-701648,001234,OCESN839104F256305:2021-03-09T18:51:45Z,839104,0,8910,
OCESN-701648,000009,OCESN839105F193601:2021-03-08T18:51:30Z,839105,1,8911,
OCESN-701648,001235,OCESN839105F193613:2021-03-06T18:51:50Z,839105,1,8912,
OCESN-701648,000007,OCESN839105F249842:2021-03-06T18:51:50Z,839105,1,8913,
OCESN-701648,000755,OCESN839106F266228:2021-03-09T18:51:45Z,839106,0,8914,
OCESN-701648,001236,OCESN839106F275090:2021-03-09T18:51:45Z,839106,0,8915,
OCESN-701648,000009,OCESN839108F193617:2021-03-09T18:51:45Z,839108,0,8916,
OCESN-701648,000032,OCESN839108F241619:2021-03-09T18:51:45Z,839108,0,8917,
OCESN-701648,000120,OCESN839108F256306:2021-03-07T18:51:13Z,839108,0,8918,
OCESN-701648,000508,OCESN839110F275902:2021-03-09T18:51:45Z,839110,0,8919,
OCESN-701648,001237,OCESN839111F221500:2021-03-09T18:51:45Z,839111,1,8920,
OCESN-701648,001238,OCESN839112F256307:2021-03-08T18:51:30Z,839112,0,8921,
OCESN-701648,000013,OCESN839112F256308:2021-03-09T18:51:45Z,839112,0,8922,
