route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800804081,8275,DUASN153662F02001-1_153895,"NACO",0,
DUA800804081,8275,DUASN153664F02001-1_153896,"NACO",0,
DUA800804081,8275,DUASN153666F02001-1_153897,"NACO",0,
DUA800804081,8275,DUASN153668F03001-1_153898,"NACO",0,
DUA800804081,8275,DUASN153670F02001-1_153899,"NACO",0,
DUA800804081,8275,DUASN153672F03001-1_153900,"NACO",0,
DUA800804081,8275,DUASN153674F01001-1_153901,"NACO",0,
DUA800804081,8275,DUASN153676F03001-1_153902,"NACO",0,
DUA800804081,8275,DUASN153678F01001-1_153903,"NACO",0,
DUA800804081,8275,DUASN153680F03001-1_153904,"NACO",0,
DUA800804081,8275,DUASN153720F01001-1_153905,"NACO",0,
DUA800804081,8275,DUASN153722F02001-1_153906,"NACO",0,
DUA800804081,8275,DUASN153724F01001-1_153907,"NACO",0,
DUA800804081,8275,DUASN153726F03001-1_153908,"NACO",0,
DUA800804081,8275,DUASN153732F03001-1_153909,"NACO",0,
DUA800804081,8275,DUASN153740F03001-1_153910,"ZACO",0,
DUA800804081,8275,DUASN153744F01001-1_153911,"NACO",0,
DUA800804081,8275,DUASN153748F01001-1_153912,"NACO",0,
DUA800804081,8275,DUASN153752F02001-1_153913,"NACO",0,
DUA800804081,8275,DUASN153756F02001-1_153914,"NACO",0,
DUA800804081,8275,DUASN153760F03001-1_153915,"NACO",0,
DUA800804081,8275,DUASN153762F01001-1_153916,"NACO",0,
DUA800804081,8275,DUASN153764F02001-1_153917,"NACO",0,
DUA800804081,8275,DUASN153766F02001-1_153918,"NACO",0,
DUA800804081,8275,DUASN153768F01001-1_153919,"NACO",0,
DUA800804081,8275,DUASN153770F02001-1_153920,"NACO",0,
DUA800804081,8275,DUASN153772F03001-1_153921,"NACO",0,
DUA800804081,8275,DUASN153774F01001-1_153922,"NACO",0,
DUA800804081,8275,DUASN153776F02001-1_153923,"NACO",0,
DUA800804081,8275,DUASN153778F01001-1_153924,"NACO",0,
DUA800804081,8275,DUASN153780F03001-1_153925,"NACO",0,
DUA800804081,8275,DUASN153782F02001-1_153926,"NACO",0,
DUA800804081,8275,DUASN153784F03001-1_153927,"NACO",0,
DUA800804081,8275,DUASN153786F02001-1_153928,"NACO",0,
DUA800804081,8275,DUASN153790F01001-1_153929,"NACO",0,
DUA800804081,8275,DUASN153792F02001-1_153930,"NACO",0,
DUA800804081,8275,DUASN153794F03001-1_153931,"NACO",0,
DUA800804081,8275,DUASN153796F02001-1_153932,"NACO",0,
DUA800804081,8275,DUASN153798F02001-1_153933,"NACO",0,
DUA800804081,8275,DUASN153800F02001-1_153934,"NACO",0,
DUA800804081,9162,DUASN155908F03001-1_153935,"ROPO",0,
DUA800804081,8999,DUASN153726F01001-1_153936,"DOLO",0,
DUA800804081,9746,DUASN153600F01001-1_153937,"ZACO",0,
DUA800804081,9746,DUASN153602F01001-1_153938,"ZACO",0,
DUA800804081,9746,DUASN153604F01001-1_153939,"ZACO",0,
DUA800804081,9746,DUASN153606F01001-1_153940,"ZACO",0,
DUA800804081,9746,DUASN153608F01001-1_153941,"ZACO",0,
DUA800804081,9746,DUASN153610F01001-1_153942,"ZACO",0,
DUA800804081,9746,DUASN153612F01001-1_153943,"ZACO",0,
DUA800804081,9746,DUASN153614F01001-1_153944,"ZACO",0,
DUA800804081,9746,DUASN153616F01001-1_153945,"ZACO",0,
DUA800804081,9746,DUASN153618F01001-1_153946,"ZACO",0,
DUA800804081,9746,DUASN153620F01001-1_153947,"ZACO",0,
DUA800804081,9746,DUASN153622F01001-1_153948,"ZACO",0,
DUA800804081,9746,DUASN153624F01001-1_153949,"ZACO",0,
DUA800804081,8681,DUASN153626F01001-1_153950,"ZACO",0,
DUA800804081,9676,DUASN153626F01002-1_153951,"ZACO",0,
DUA800804081,9746,DUASN153628F01001-1_153952,"ZACO",0,
DUA800804081,8680,DUASN153630F01001-1_153953,"ZACO",0,
DUA800804081,9732,DUASN153632F01001-1_153954,"ZACO",0,
DUA800804081,8410,DUASN153632F01002-1_153955,"ZACO",0,
DUA800804081,8258,DUASN153634F01001-1_153956,"ZACO",0,
DUA800804081,8728,DUASN153634F01002-1_153957,"ZICO",0,
DUA800804081,8830,DUASN153634F01003-1_153958,"ZACO",0,
DUA800804081,8378,DUASN153636F01001-1_153959,"ZACO",0,
DUA800804081,9784,DUASN153636F01002-1_153960,"ZACO",0,
DUA800804081,8449,DUASN153636F01003-1_153961,"ZACO",0,
DUA800804081,8728,DUASN153638F01001-1_153962,"ZICO",0,
DUA800804081,8828,DUASN153638F01002-1_153963,"ZACO",0,
DUA800804081,9784,DUASN153640F01001-1_153964,"ZACO",0,
DUA800804081,8449,DUASN153640F01002-1_153965,"ZACO",0,
DUA800804081,8378,DUASN153640F01003-1_153966,"ZACO",0,
DUA800804081,8740,DUASN153642F01001-1_153967,"ZACO",0,
DUA800804081,9765,DUASN153642F01002-1_153968,"ZACO",0,
DUA800804081,8378,DUASN153642F01003-1_153969,"ZACO",0,
DUA800804081,9784,DUASN153644F03001-1_153970,"ZACO",0,
DUA800804081,8449,DUASN153644F03002-1_153971,"ZACO",0,
DUA800804081,8378,DUASN153644F03003-1_153972,"ZACO",0,
DUA800804081,9784,DUASN153646F01001-1_153973,"ZACO",0,
DUA800804081,8740,DUASN153646F01002-1_153974,"ZACO",0,
DUA800804081,8378,DUASN153646F01003-1_153975,"ZACO",0,
DUA800804081,8449,DUASN153648F01001-1_153976,"ZACO",0,
DUA800804081,8378,DUASN153648F01002-1_153977,"ZACO",0,
DUA800804081,9784,DUASN153648F01003-1_153978,"ZACO",0,
DUA800804081,8910,DUASN153650F01001-1_153979,"ZACO",0,
DUA800804081,8258,DUASN153650F01002-1_153980,"ZACO",0,
DUA800804081,8728,DUASN153650F01003-1_153981,"ZACO",0,
DUA800804081,8410,DUASN153652F01001-1_153982,"ZACO",0,
DUA800804081,9789,DUASN153652F01002-1_153983,"ZACO",0,
DUA800804081,8911,DUASN153654F01001-1_153984,"ZACO",0,
DUA800804081,8728,DUASN153654F01002-1_153985,"ZACO",0,
DUA800804081,9782,DUASN153656F02001-1_153986,"ZACO",0,
DUA800804081,8534,DUASN153656F02002-1_153987,"ZACO",0,
DUA800804081,8911,DUASN153658F02001-1_153988,"ZACO",0,
DUA800804081,8728,DUASN153658F02002-1_153989,"ZACO",0,
DUA800804081,9792,DUASN153660F01001-1_153990,"ZACO",0,
DUA800804081,8908,DUASN153662F01001-1_153991,"ZACO",0,
DUA800804081,8728,DUASN153662F01002-1_153992,"ZACO",0,
DUA800804081,8608,DUASN153662F01003-1_153993,"ZACO",0,
DUA800804081,9776,DUASN153664F01001-1_153994,"ZACO",0,
DUA800804081,8608,DUASN153664F01002-1_153995,"ZACO",0,
DUA800804081,8908,DUASN153666F01001-1_153996,"ZACO",0,
DUA800804081,8728,DUASN153666F01002-1_153997,"ZACO",0,
DUA800804081,8608,DUASN153666F01003-1_153998,"ZACO",0,
DUA800804081,9792,DUASN153668F01001-1_153999,"ZACO",0,
DUA800804081,8911,DUASN153670F01001-1_154000,"ZACO",0,
DUA800804081,8728,DUASN153670F01002-1_154001,"ZACO",0,
DUA800804081,9792,DUASN153672F01001-1_154002,"ZACO",0,
DUA800804081,8911,DUASN153674F02001-1_154003,"ZACO",0,
DUA800804081,8728,DUASN153674F02002-1_154004,"ZACO",0,
DUA800804081,9792,DUASN153676F01001-1_154005,"ZACO",0,
DUA800804081,8728,DUASN153678F02001-1_154006,"ZACO",0,
DUA800804081,8911,DUASN153678F02002-1_154007,"ZACO",0,
DUA800804081,9792,DUASN153680F02001-1_154008,"ZACO",0,
DUA800804081,9746,DUASN153682F01001-1_154009,"ZACO",0,
DUA800804081,9746,DUASN153684F01001-1_154010,"ZACO",0,
DUA800804081,9746,DUASN153686F01001-1_154011,"ZACO",0,
DUA800804081,9746,DUASN153688F01001-1_154012,"ZACO",0,
DUA800804081,8680,DUASN153690F01001-1_154013,"ZACO",0,
DUA800804081,9746,DUASN153692F01001-1_154014,"ZACO",0,
DUA800804081,9746,DUASN153694F01001-1_154015,"ZACO",0,
DUA800804081,9746,DUASN153696F01001-1_154016,"ZACO",0,
DUA800804081,9746,DUASN153698F01001-1_154017,"ZACO",0,
DUA800804081,9746,DUASN153700F01001-1_154018,"ZACO",0,
DUA800804081,9746,DUASN153702F01001-1_154019,"ZACO",0,
DUA800804081,9746,DUASN153704F01001-1_154020,"ZACO",0,
DUA800804081,9746,DUASN153706F01001-1_154021,"ZACO",0,
DUA800804081,9746,DUASN153708F01001-1_154022,"ZACO",0,
DUA800804081,9746,DUASN153710F01001-1_154023,"ZACO",0,
DUA800804081,9746,DUASN153712F01001-1_154024,"ZACO",0,
DUA800804081,8680,DUASN153714F01001-1_154025,"ZACO",0,
DUA800804081,9746,DUASN153716F01001-1_154026,"ZACO",0,
DUA800804081,9746,DUASN153718F01001-1_154027,"ZACO",0,
DUA800804081,9792,DUASN153720F02001-1_154028,"ZACO",0,
DUA800804081,9792,DUASN153722F01001-1_154029,"ZACO",0,
DUA800804081,8728,DUASN153722F01002-1_154030,"ZACO",0,
DUA800804081,9792,DUASN153724F02001-1_154031,"ZACO",0,
DUA800804081,8728,DUASN153724F02002-1_154032,"ZACO",0,
DUA800804081,8687,DUASN153726F02001-1_154033,"153726",0,
DUA800804081,8654,DUASN153726F02002-1_154034,"ZACO",0,
DUA800804081,8714,DUASN153726F02003-1_154035,"153726",0,
DUA800804081,8671,DUASN153726F02004-1_154036,"ZACO",0,
DUA800804081,8889,DUASN153726F02005-1_154037,"ZACO",0,
DUA800804081,9585,DUASN153726F02006-1_154038,"ZACO",0,
DUA800804081,8641,DUASN153726F02007-1_154039,"153726",0,
DUA800804081,8419,DUASN153726F02008-1_154040,"ZACO",0,
DUA800804081,8828,DUASN153728F02001-1_154041,"ZACO",0,
DUA800804081,8687,DUASN153728F02002-1_154042,"ZACO",0,
DUA800804081,8828,DUASN153730F01001-1_154043,"ZACO",0,
DUA800804081,8902,DUASN153732F01001-1_154044,"ZACO",0,
DUA800804081,8728,DUASN153734F01001-1_154045,"ZACO",0,
DUA800804081,8828,DUASN153734F01002-1_154046,"ZACO",0,
DUA800804081,8828,DUASN153736F02001-1_154047,"ZACO",0,
DUA800804081,8828,DUASN153738F01001-1_154048,"ZACO",0,
DUA800804081,8687,DUASN153738F01002-1_154049,"ZACO",0,
DUA800804081,8902,DUASN153740F02001-1_154050,"ZACO",0,
DUA800804081,8728,DUASN153742F01001-1_154051,"ZACO",0,
DUA800804081,8828,DUASN153742F01002-1_154052,"ZACO",0,
DUA800804081,8902,DUASN153744F02001-1_154053,"ZACO",0,
DUA800804081,8828,DUASN153746F01001-1_154054,"ZACO",0,
DUA800804081,8728,DUASN153746F01002-1_154055,"ZACO",0,
DUA800804081,8902,DUASN153748F02001-1_154056,"ZACO",0,
DUA800804081,8828,DUASN153750F01001-1_154057,"ZACO",0,
DUA800804081,8728,DUASN153750F01002-1_154058,"ZICO",0,
DUA800804081,8902,DUASN153752F03001-1_154059,"ZACO",0,
DUA800804081,8828,DUASN153754F01001-1_154060,"ZACO",0,
DUA800804081,8728,DUASN153754F01002-1_154061,"ZICO",0,
DUA800804081,8902,DUASN153756F03001-1_154062,"ZACO",0,
DUA800804081,8728,DUASN153758F01001-1_154063,"ZICO",0,
DUA800804081,8828,DUASN153758F01002-1_154064,"ZACO",0,
DUA800804081,8902,DUASN153760F02001-1_154065,"ZACO",0,
DUA800804081,8902,DUASN153762F02001-1_154066,"ZACO",0,
DUA800804081,8728,DUASN153764F01001-1_154067,"ZACO",0,
DUA800804081,8902,DUASN153764F01002-1_154068,"ZACO",0,
DUA800804081,8902,DUASN153766F01001-1_154069,"ZACO",0,
DUA800804081,8728,DUASN153766F01002-1_154070,"ZACO",0,
DUA800804081,8902,DUASN153768F03001-1_154071,"ZACO",0,
DUA800804081,8902,DUASN153770F01001-1_154072,"ZACO",0,
DUA800804081,8728,DUASN153770F01002-1_154073,"ZACO",0,
DUA800804081,8902,DUASN153772F02001-1_154074,"ZACO",0,
DUA800804081,8902,DUASN153774F02001-1_154075,"ZACO",0,
DUA800804081,8728,DUASN153774F02002-1_154076,"ZACO",0,
DUA800804081,8902,DUASN153776F01001-1_154077,"ZACO",0,
DUA800804081,8902,DUASN153778F02001-1_154078,"ZACO",0,
DUA800804081,8728,DUASN153778F02002-1_154079,"ZACO",0,
DUA800804081,8902,DUASN153780F02001-1_154080,"ZACO",0,
DUA800804081,8728,DUASN153782F01001-1_154081,"ZACO",0,
DUA800804081,8902,DUASN153782F01002-1_154082,"ZACO",0,
DUA800804081,8902,DUASN153784F02001-1_154083,"ZACO",0,
DUA800804081,8902,DUASN153786F01001-1_154084,"ZACO",0,
DUA800804081,8728,DUASN153786F01002-1_154085,"ZACO",0,
DUA800804081,8902,DUASN153790F03001-1_154086,"ZACO",0,
DUA800804081,8728,DUASN153792F01001-1_154087,"ZACO",0,
DUA800804081,8902,DUASN153792F01002-1_154088,"ZACO",0,
DUA800804081,8902,DUASN153794F01001-1_154089,"ZACO",0,
DUA800804081,8902,DUASN153796F01001-1_154090,"ZACO",0,
DUA800804081,8728,DUASN153796F01002-1_154091,"ZACO",0,
DUA800804081,8902,DUASN153798F03001-1_154092,"ZACO",0,
DUA800804081,8902,DUASN153800F01001-1_154093,"ZACO",0,
DUA800804081,8728,DUASN153800F01002-1_154094,"ZACO",0,
DUA800804081,8449,DUASN153838F01001-1_154095,"ZACO",0,
DUA800804081,8378,DUASN153838F01002-1_154096,"ZACO",0,
DUA800804081,9729,DUASN153838F01003-1_154097,"ZACO",0,
DUA800804081,9003,DUASN154863F01001-1_154098,"154863",0,
DUA800804081,9003,DUASN154865F01001-1_154099,"154865",0,
DUA800804081,9746,DUASN156801F01001-1_154100,"ROVO",0,
DUA800804081,9746,DUASN156803F01001-1_154101,"ROVO",0,
DUA800804081,9746,DUASN156805F01001-1_154102,"ROVO",0,
DUA800804081,9746,DUASN156807F01001-1_154103,"ROVO",0,
DUA800804081,9746,DUASN156809F01001-1_154104,"ROVO",0,
DUA800804081,9746,DUASN156811F01001-1_154105,"ROVO",0,
DUA800804081,9746,DUASN156813F01001-1_154106,"ROVO",0,
DUA800804081,9746,DUASN156815F01001-1_154107,"ROVO",0,
DUA800804081,9600,DUASN156817F01001-1_154108,"ROVO",0,
DUA800804081,9746,DUASN156819F01001-1_154109,"ROVO",0,
DUA800804081,9975,DUASN156821F01001-1_154110,"ROVO",0,
DUA800804081,9152,DUASN156823F01001-1_154111,"ROVO",0,
DUA800804081,9003,DUASN156823F01002-1_154112,"156823",0,
DUA800804081,9797,DUASN156823F01003-1_154113,"ROVO",0,
DUA800804081,8714,DUASN156823F01004-1_154114,"156823",0,
DUA800804081,8714,DUASN156825F01001-1_154115,"156825",0,
DUA800804081,9796,DUASN156825F01002-1_154116,"ROVO",0,
DUA800804081,9152,DUASN156825F01003-1_154117,"ROVO",0,
DUA800804081,9003,DUASN156825F01004-1_154118,"156825",0,
DUA800804081,9840,DUASN156827F01001-1_154119,"ROVO",0,
DUA800804081,9148,DUASN156827F01002-1_154120,"156827",0,
DUA800804081,9148,DUASN156829F01001-1_154121,"156829",0,
DUA800804081,9568,DUASN156829F01002-1_154122,"ROVO",0,
DUA800804081,9456,DUASN156829F01003-1_154123,"156829",0,
DUA800804081,8760,DUASN156829F01004-1_154124,"156829",0,
DUA800804081,9840,DUASN156831F01001-1_154125,"ROVO",0,
DUA800804081,9148,DUASN156831F01002-1_154126,"156831",0,
DUA800804081,9589,DUASN154801F01001-1_154127,"BGVO",0,
DUA800804081,9009,DUASN154801F01002-1_154128,"BOVO",0,
DUA800804081,9009,DUASN154803F01001-1_154129,"BOVO",0,
DUA800804081,9589,DUASN154803F01002-1_154130,"BGVO",0,
DUA800804081,9589,DUASN154805F01001-1_154131,"BGVO",0,
DUA800804081,9009,DUASN154805F01002-1_154132,"BOVO",0,
DUA800804081,9589,DUASN154807F01001-1_154133,"BGVO",0,
DUA800804081,9009,DUASN154807F01002-1_154134,"BOVO",0,
DUA800804081,9589,DUASN154809F01001-1_154135,"BGVO",0,
DUA800804081,9009,DUASN154809F01002-1_154136,"BOVO",0,
DUA800804081,9589,DUASN154811F01001-1_154137,"BGVO",0,
DUA800804081,9009,DUASN154811F01002-1_154138,"BOVO",0,
DUA800804081,9589,DUASN154813F01001-1_154139,"BGVO",0,
DUA800804081,9009,DUASN154813F01002-1_154140,"BOVO",0,
DUA800804081,9589,DUASN154815F01001-1_154141,"BGVO",0,
DUA800804081,9009,DUASN154815F01002-1_154142,"BOVO",0,
DUA800804081,8798,DUASN154817F01001-1_154143,"154817",0,
DUA800804081,9455,DUASN154817F01002-1_154144,"BOVO",0,
DUA800804081,9595,DUASN154817F01003-1_154145,"BOVO",0,
DUA800804081,9455,DUASN154819F01001-1_154146,"BOVO",0,
DUA800804081,9595,DUASN154819F01002-1_154147,"BOVO",0,
DUA800804081,8798,DUASN154819F01003-1_154148,"154819",0,
DUA800804081,8798,DUASN154821F01001-1_154149,"154821",0,
DUA800804081,9595,DUASN154821F01002-1_154150,"BOVO",0,
DUA800804081,9455,DUASN154821F01003-1_154151,"BOVO",0,
DUA800804081,9455,DUASN154823F01001-1_154152,"BOVO",0,
DUA800804081,9595,DUASN154823F01002-1_154153,"BOVO",0,
DUA800804081,8798,DUASN154823F01003-1_154154,"154823",0,
DUA800804081,8798,DUASN154825F01001-1_154155,"154825",0,
DUA800804081,9595,DUASN154825F01002-1_154156,"BOVO",0,
DUA800804081,9455,DUASN154825F01003-1_154157,"BOVO",0,
DUA800804081,8992,DUASN154827F01001-1_154158,"BOVO",0,
DUA800804081,8798,DUASN154827F01002-1_154159,"154827",0,
DUA800804081,9589,DUASN154827F01003-1_154160,"BOVO",0,
DUA800804081,8798,DUASN154829F01001-1_154161,"154829",0,
DUA800804081,9595,DUASN154829F01002-1_154162,"BOVO",0,
DUA800804081,9455,DUASN154829F01003-1_154163,"BOVO",0,
DUA800804081,9589,DUASN154831F01001-1_154164,"BGVO",0,
DUA800804081,9009,DUASN154831F01002-1_154165,"BOVO",0,
DUA800804081,9589,DUASN154833F01001-1_154166,"BGVO",0,
DUA800804081,9009,DUASN154833F01002-1_154167,"BOVO",0,
DUA800804081,9589,DUASN154835F01001-1_154168,"BGVO",0,
DUA800804081,9009,DUASN154835F01002-1_154169,"BOVO",0,
DUA800804081,9009,DUASN154837F01001-1_154170,"BOVO",0,
DUA800804081,9589,DUASN154837F01002-1_154171,"BGVO",0,
DUA800804081,9009,DUASN154839F01001-1_154172,"BOVO",0,
DUA800804081,9589,DUASN154839F01002-1_154173,"BGVO",0,
DUA800804081,9589,DUASN154841F01001-1_154174,"BGVO",0,
DUA800804081,9009,DUASN154841F01002-1_154175,"BOVO",0,
DUA800804081,9589,DUASN154843F01001-1_154176,"BGVO",0,
DUA800804081,9009,DUASN154843F01002-1_154177,"BOVO",0,
DUA800804081,9009,DUASN154845F01001-1_154178,"BOVO",0,
DUA800804081,9589,DUASN154845F01002-1_154179,"BGVO",0,
DUA800804081,9009,DUASN154847F01001-1_154180,"BOVO",0,
DUA800804081,9589,DUASN154847F01002-1_154181,"BGVO",0,
DUA800804081,9009,DUASN154849F01001-1_154182,"BOVO",0,
DUA800804081,9589,DUASN154849F01002-1_154183,"BGVO",0,
DUA800804081,9589,DUASN154851F01001-1_154184,"BGVO",0,
DUA800804081,9009,DUASN154851F01002-1_154185,"BOVO",0,
DUA800804081,9009,DUASN154853F01001-1_154186,"BOVO",0,
DUA800804081,9589,DUASN154855F01001-1_154187,"BGVO",0,
DUA800804081,9009,DUASN154855F01002-1_154188,"BOVO",0,
DUA800804081,9009,DUASN154857F01001-1_154189,"BOVO",0,
DUA800804081,9009,DUASN154859F01001-1_154190,"BOVO",0,
DUA800804081,9009,DUASN154861F01001-1_154191,"BOVO",0,
DUA800804081,8612,DUASN154863F02001-1_154192,"BOVO",0,
DUA800804081,9446,DUASN154865F02001-1_154193,"BOVO",0,
DUA800804081,8524,DUASN154865F02002-1_154194,"BOVO",0,
DUA800804081,8524,DUASN154867F01001-1_154195,"BOVO",0,
DUA800804081,9405,DUASN154867F01002-1_154196,"BOVO",0,
DUA800804081,9405,DUASN154869F01001-1_154197,"BOVO",0,
DUA800804081,8524,DUASN154869F01002-1_154198,"BOVO",0,
DUA800804081,9405,DUASN154871F01001-1_154199,"BOVO",0,
DUA800804081,8524,DUASN154871F01002-1_154200,"BOVO",0,
DUA800804081,9405,DUASN154873F01001-1_154201,"BOVO",0,
DUA800804081,8524,DUASN154873F01002-1_154202,"BOVO",0,
DUA800804081,9405,DUASN154875F01001-1_154203,"BOVO",0,
DUA800804081,8524,DUASN154875F01002-1_154204,"BOVO",0,
DUA800804081,9405,DUASN154877F01001-1_154205,"BOVO",0,
DUA800804081,8524,DUASN154877F01002-1_154206,"BOVO",0,
DUA800804081,8524,DUASN154879F01001-1_154207,"BOVO",0,
DUA800804081,9405,DUASN154879F01002-1_154208,"BOVO",0,
DUA800804081,8524,DUASN154881F01001-1_154209,"BOVO",0,
DUA800804081,9405,DUASN154881F01002-1_154210,"BOVO",0,
DUA800804081,8524,DUASN154883F01001-1_154211,"BOVO",0,
DUA800804081,9405,DUASN154883F01002-1_154212,"BOVO",0,
DUA800804081,8524,DUASN154885F01001-1_154213,"BOVO",0,
DUA800804081,9405,DUASN154885F01002-1_154214,"BOVO",0,
DUA800804081,8499,DUASN154887F01001-1_154215,"BOVO",0,
DUA800804081,9229,DUASN154887F01002-1_154216,"BOVO",0,
DUA800804081,9092,DUASN154889F01001-1_154217,"BOVO",0,
DUA800804081,8474,DUASN154889F01002-1_154218,"BOVO",0,
DUA800804081,9746,DUASN157801F01001-1_154219,"ZOVO",0,
DUA800804081,9746,DUASN157803F01001-1_154220,"ZOVO",0,
DUA800804081,9746,DUASN157805F01001-1_154221,"ZOVO",0,
DUA800804081,8798,DUASN157807F01001-1_154222,"157807",0,
DUA800804081,9911,DUASN157807F01002-1_154223,"ZOVO",0,
DUA800804081,8798,DUASN157809F01001-1_154224,"157809",0,
DUA800804081,9911,DUASN157809F01002-1_154225,"ZOVO",0,
DUA800804081,8798,DUASN157811F01001-1_154226,"157811",0,
DUA800804081,9911,DUASN157811F01002-1_154227,"ZOVO",0,
DUA800804081,8798,DUASN157813F01001-1_154228,"157813",0,
DUA800804081,9911,DUASN157813F01002-1_154229,"ZOVO",0,
DUA800804081,9746,DUASN157815F01001-1_154230,"ZOVO",0,
DUA800804081,9438,DUASN157817F01001-1_154231,"ZOVO",0,
DUA800804081,9438,DUASN157819F01001-1_154232,"ZOVO",0,
DUA800804081,9438,DUASN157821F01001-1_154233,"ZOVO",0,
DUA800804081,9438,DUASN157823F01001-1_154234,"ZOVO",0,
DUA800804081,9438,DUASN157825F01001-1_154235,"ZOVO",0,
DUA800804081,9438,DUASN157827F01001-1_154236,"ZOVO",0,
DUA800804081,9438,DUASN157829F01001-1_154237,"ZOVO",0,
DUA800804081,9438,DUASN157831F01001-1_154238,"ZOVO",0,
DUA800804081,9438,DUASN157833F01001-1_154239,"ZOVO",0,
DUA800804081,9438,DUASN157835F01001-1_154240,"ZOVO",0,
DUA800804081,9438,DUASN157837F01001-1_154241,"ZOVO",0,
DUA800804081,8612,DUASN121900F01001-1_154242,"121900",0,
DUA800804081,9746,DUASN155804F01001-1_154243,"ROPE",0,
DUA800804081,9746,DUASN155806F01001-1_154244,"ROPE",0,
DUA800804081,9746,DUASN155808F01001-1_154245,"ROPE",0,
DUA800804081,9746,DUASN155810F01001-1_154246,"ROPE",0,
DUA800804081,9746,DUASN155812F01001-1_154247,"ROPE",0,
DUA800804081,9746,DUASN155816F01001-1_154248,"ROPE",0,
DUA800804081,8680,DUASN155818F01001-1_154249,"ROPE",0,
DUA800804081,9746,DUASN155820F01001-1_154250,"ROPE",0,
DUA800804081,9746,DUASN155822F01001-1_154251,"ROPE",0,
DUA800804081,9746,DUASN155824F01001-1_154252,"ROPE",0,
DUA800804081,8680,DUASN155826F01001-1_154253,"ROPE",0,
DUA800804081,9746,DUASN155828F01001-1_154254,"ROPE",0,
DUA800804081,9746,DUASN155830F01001-1_154255,"ROPE",0,
DUA800804081,9732,DUASN155832F01001-1_154256,"ROPE",0,
DUA800804081,8410,DUASN155832F01002-1_154257,"ROPE",0,
DUA800804081,9732,DUASN155834F01001-1_154258,"ROPE",0,
DUA800804081,8410,DUASN155834F01002-1_154259,"ROPE",0,
DUA800804081,8378,DUASN155836F01001-1_154260,"ROPO",0,
DUA800804081,9729,DUASN155836F01002-1_154261,"ROPO",0,
DUA800804081,8449,DUASN155836F01003-1_154262,"ROPO",0,
DUA800804081,9764,DUASN155838F01001-1_154263,"ROPO",0,
DUA800804081,8378,DUASN155838F01002-1_154264,"ROPO",0,
DUA800804081,8449,DUASN155838F01003-1_154265,"ROPO",0,
DUA800804081,8687,DUASN155838F01004-1_154266,"ROPO",0,
DUA800804081,8378,DUASN155842F02001-1_154267,"ROPO",0,
DUA800804081,8449,DUASN155842F02002-1_154268,"ROPO",0,
DUA800804081,8728,DUASN155842F02003-1_154269,"ROPO",0,
DUA800804081,9785,DUASN155842F02004-1_154270,"ROPO",0,
DUA800804081,8273,DUASN155842F02005-1_154271,"ROPO",0,
DUA800804081,8728,DUASN155848F03001-1_154272,"ROPO",0,
DUA800804081,9777,DUASN155848F03002-1_154273,"ROPO",0,
DUA800804081,8608,DUASN155848F03003-1_154274,"ROPO",0,
DUA800804081,9793,DUASN155852F03001-1_154275,"ROPO",0,
DUA800804081,8728,DUASN155852F03002-1_154276,"ROPO",0,
DUA800804081,9793,DUASN155856F02001-1_154277,"ROPO",0,
DUA800804081,8728,DUASN155856F02002-1_154278,"ROPO",0,
DUA800804081,9793,DUASN155858F02001-1_154279,"ROPO",0,
DUA800804081,8728,DUASN155858F02002-1_154280,"ROPO",0,
DUA800804081,9746,DUASN155860F01001-1_154281,"ROPE",0,
DUA800804081,9746,DUASN155862F01001-1_154282,"ROPE",0,
DUA800804081,9746,DUASN155866F01001-1_154283,"ROPE",0,
DUA800804081,9746,DUASN155868F01001-1_154284,"ROPE",0,
DUA800804081,9746,DUASN155870F01001-1_154285,"ROPE",0,
DUA800804081,8680,DUASN155872F01001-1_154286,"ROPE",0,
DUA800804081,9746,DUASN155874F01001-1_154287,"ROPE",0,
DUA800804081,9746,DUASN155876F01001-1_154288,"ROPE",0,
DUA800804081,9746,DUASN155878F01001-1_154289,"ROPE",0,
DUA800804081,9746,DUASN155880F01001-1_154290,"ROPE",0,
DUA800804081,9746,DUASN155882F01001-1_154291,"ROPE",0,
DUA800804081,9746,DUASN155884F01001-1_154292,"ROPE",0,
DUA800804081,9746,DUASN155886F01001-1_154293,"ROPE",0,
DUA800804081,9746,DUASN155888F01001-1_154294,"ROPE",0,
DUA800804081,8680,DUASN155890F01001-1_154295,"ROPE",0,
DUA800804081,9746,DUASN155892F01001-1_154296,"ROPE",0,
DUA800804081,8728,DUASN155894F01001-1_154297,"ROPO",0,
DUA800804081,9793,DUASN155894F01002-1_154298,"ROPO",0,
DUA800804081,9793,DUASN155898F01001-1_154299,"ROPO",0,
DUA800804081,8728,DUASN155898F01002-1_154300,"ROPO",0,
DUA800804081,8344,DUASN155902F02001-1_154301,"RIPO",0,
DUA800804081,8904,DUASN155902F02002-1_154302,"ROPO",0,
DUA800804081,8728,DUASN155902F02003-1_154303,"155902",0,
DUA800804081,8673,DUASN155902F02004-1_154304,"RIPO",0,
DUA800804081,8892,DUASN155906F03001-1_154305,"ROPO",0,
DUA800804081,8728,DUASN155906F03002-1_154306,"155906",0,
DUA800804081,8828,DUASN155914F03001-1_154307,"ROPO",0,
